"id","template_id","title","description","status","pdf_file_name","pdf_content_type","pdf_file_size","pdf_updated_at","created_at","updated_at","tag_id","creator_id","thumbnail_file_name","thumbnail_content_type","thumbnail_file_size","thumbnail_updated_at","crop_marks","share_graphic_file_name","share_graphic_content_type","share_graphic_file_size","share_graphic_updated_at"
1465,37,"Tri-Fold","Modeled on the International Union’s ‘Never Quit’ brochure - use this customizable trifold to introduce members to your affiliate. Customizable text, photos and logos will allow you to make this piece your own. Please make sure to use high resolution photography.",-2,"1465.pdf","application/pdf",934808,"2018-07-26 21:45:06","2018-07-26 21:43:39","2019-04-02 14:11:53",NULL,9,"1465_thumb.png","image/png",93641,"2018-07-26 21:45:07",0,NULL,NULL,NULL,NULL
1466,36,"Inoculation Flyer","Use this flier to inoculate members against the Freedom Foundation. This flier exposes who’s behind the Freedom foundation and uses their own words to expose their true agenda.",-2,"1466.pdf","application/pdf",526374,"2018-07-26 21:48:08","2018-07-26 21:48:05","2019-04-02 14:12:03",NULL,9,"1466_thumb.png","image/png",8786,"2018-07-26 21:48:10",0,NULL,NULL,NULL,NULL
1467,11,"General Announcement","Similar to the ""Never Quit Meeting Flyer"" — use this template to announce an event or a recent contract victory within your affiliate. Please make sure to incorporate a high-resolution photo that will work well with the space provided.
 ",1,"1467.pdf","application/pdf",1161751,"2018-07-26 23:50:59","2018-07-26 23:50:56","2018-07-26 23:51:00",NULL,601,"1467_thumb.png","image/png",51574,"2018-07-26 23:51:00",0,NULL,NULL,NULL,NULL
1468,6,"Never Quit Meeting Flyer","Use this flyer when advertising a specific event – whether it be a union town hall, a stewards meeting or a summer BBQ. Use the appropriate fields to update header; date, time and location information; contact information and general description of your event.",1,"1468.pdf","application/pdf",665295,"2018-07-27 16:59:32","2018-07-27 15:56:42","2018-07-27 16:59:33",NULL,15,"1468_thumb.png","image/png",32576,"2018-07-27 16:59:33",0,NULL,NULL,NULL,NULL
1469,6,"Never Quit Meeting Flyer","Use this flyer when advertising a specific event – whether it be a union town hall, a stewards meeting or a summer BBQ. Use the appropriate fields to update header; date, time and location information; contact information and general description of your event.",1,"1469.pdf","application/pdf",542139,"2018-08-06 20:41:01","2018-07-27 17:10:46","2018-08-06 20:41:03",NULL,241,"1469_thumb.png","image/png",31601,"2018-08-06 20:41:03",0,NULL,NULL,NULL,NULL
1470,16,"Bargaining Survey","Bargaining Survey",1,"1470.pdf","application/pdf",539891,"2019-10-02 00:09:16","2018-07-28 12:06:03","2019-10-02 00:09:18",NULL,597,"1470_thumb.png","image/png",27951,"2019-10-02 00:09:18",0,NULL,NULL,NULL,NULL
1471,27,"Newsletter","Use this 2-sided newsletter template to message your local members on issues that are important to them. On the front, there is space for a cover story and includes space for 1 large photo. In addition, there is also space to include a message from your local president. On the back, there is a static message from AFSCME President Lee Saunders that will automatically be updated each month.",1,"1471.pdf","application/pdf",1604583,"2018-07-28 14:46:53","2018-07-28 14:46:46","2018-07-28 14:46:54",NULL,601,"1471_thumb.png","image/png",27117,"2018-07-28 14:46:54",0,NULL,NULL,NULL,NULL
1472,6,"Never Quit Meeting Flyer","Use this flyer when advertising a specific event – whether it be a union town hall, a stewards meeting or a summer BBQ. Use the appropriate fields to update header; date, time and location information; contact information and general description of your event.",1,"1472.pdf","application/pdf",495666,"2018-07-30 17:24:21","2018-07-30 17:24:18","2018-07-30 17:24:22",NULL,471,"1472_thumb.png","image/png",22787,"2018-07-30 17:24:22",0,NULL,NULL,NULL,NULL
1473,27,"Newsletter","Use this 2-sided newsletter template to message your local members on issues that are important to them. On the front, there is space for a cover story and includes space for 1 large photo. In addition, there is also space to include a message from your local president. On the back, there is a static message from AFSCME President Lee Saunders that will automatically be updated each month.",1,"1473.pdf","application/pdf",1687715,"2018-08-01 16:53:25","2018-07-30 17:57:13","2018-08-01 16:53:27",NULL,542,"1473_thumb.png","image/png",78862,"2018-08-01 16:53:27",0,NULL,NULL,NULL,NULL
1474,6,"Never Quit Meeting Flyer","Use this flyer when advertising a specific event – whether it be a union town hall, a stewards meeting or a summer BBQ. Use the appropriate fields to update header; date, time and location information; contact information and general description of your event.",1,"1474.pdf","application/pdf",589411,"2018-08-02 19:56:36","2018-07-30 20:29:05","2018-08-02 19:56:37",NULL,436,"1474_thumb.png","image/png",31368,"2018-08-02 19:56:37",0,NULL,NULL,NULL,NULL
1475,30,"Political Flyer","Political Flyer",1,"1475.pdf","application/pdf",562824,"2018-07-31 16:10:39","2018-07-31 15:21:03","2018-07-31 16:10:40",NULL,623,"1475_thumb.png","image/png",53227,"2018-07-31 16:10:40",0,NULL,NULL,NULL,NULL
1476,6,"Never Quit Meeting Flyer","Use this flyer when advertising a specific event – whether it be a union town hall, a stewards meeting or a summer BBQ. Use the appropriate fields to update header; date, time and location information; contact information and general description of your event.",-2,"1476.pdf","application/pdf",497065,"2018-07-31 17:52:17","2018-07-31 17:28:16","2018-10-17 17:53:23",NULL,622,"1476_thumb.png","image/png",30521,"2018-07-31 17:52:19",0,NULL,NULL,NULL,NULL
1477,6,"Never Quit Meeting Flyer","Use this flyer when advertising a specific event – whether it be a union town hall, a stewards meeting or a summer BBQ. Use the appropriate fields to update header; date, time and location information; contact information and general description of your event.",-2,"1477.pdf","application/pdf",496209,"2018-07-31 22:19:10","2018-07-31 17:31:13","2018-10-17 17:53:34",NULL,622,"1477_thumb.png","image/png",30171,"2018-07-31 22:19:11",0,NULL,NULL,NULL,NULL
1478,6,"Never Quit Meeting Flyer","Use this flyer when advertising a specific event – whether it be a union town hall, a stewards meeting or a summer BBQ. Use the appropriate fields to update header; date, time and location information; contact information and general description of your event.",-2,"1478.pdf","application/pdf",496870,"2018-07-31 17:51:14","2018-07-31 17:31:13","2018-10-17 17:53:41",NULL,622,"1478_thumb.png","image/png",30157,"2018-07-31 17:51:15",0,NULL,NULL,NULL,NULL
1479,6,"Never Quit Meeting Flyer","Use this flyer when advertising a specific event – whether it be a union town hall, a stewards meeting or a summer BBQ. Use the appropriate fields to update header; date, time and location information; contact information and general description of your event.",-2,NULL,NULL,NULL,NULL,"2018-07-31 18:06:02","2018-10-17 17:53:52",NULL,622,"1476_thumb.png","image/png",30521,"2018-07-31 17:52:19",0,NULL,NULL,NULL,NULL
1480,6,"Never Quit Meeting Flyer","Use this flyer when advertising a specific event – whether it be a union town hall, a stewards meeting or a summer BBQ. Use the appropriate fields to update header; date, time and location information; contact information and general description of your event.",-2,"1480.pdf","application/pdf",496364,"2018-07-31 18:07:36","2018-07-31 18:06:02","2018-10-17 17:53:56",NULL,622,"1480_thumb.png","image/png",30144,"2018-07-31 18:07:38",0,NULL,NULL,NULL,NULL
1481,6,"Never Quit Meeting Flyer","Use this flyer when advertising a specific event – whether it be a union town hall, a stewards meeting or a summer BBQ. Use the appropriate fields to update header; date, time and location information; contact information and general description of your event.",-2,NULL,NULL,NULL,NULL,"2018-07-31 18:09:34","2018-10-17 17:54:13",NULL,622,"1480_thumb.png","image/png",30144,"2018-07-31 18:07:38",0,NULL,NULL,NULL,NULL
1482,6,"Never Quit Meeting Flyer","Use this flyer when advertising a specific event – whether it be a union town hall, a stewards meeting or a summer BBQ. Use the appropriate fields to update header; date, time and location information; contact information and general description of your event.",-2,"1482.pdf","application/pdf",496962,"2018-07-31 18:10:38","2018-07-31 18:09:34","2018-10-17 17:54:05",NULL,622,"1482_thumb.png","image/png",31191,"2018-07-31 18:10:39",0,NULL,NULL,NULL,NULL
1483,6,"Never Quit Meeting Flyer","Use this flyer when advertising a specific event – whether it be a union town hall, a stewards meeting or a summer BBQ. Use the appropriate fields to update header; date, time and location information; contact information and general description of your event.",-2,"1483.pdf","application/pdf",497042,"2018-07-31 22:03:50","2018-07-31 18:11:51","2018-10-17 17:54:00",NULL,622,"1483_thumb.png","image/png",31339,"2018-07-31 22:03:52",0,NULL,NULL,NULL,NULL
1484,6,"Never Quit Meeting Flyer","Use this flyer when advertising a specific event – whether it be a union town hall, a stewards meeting or a summer BBQ. Use the appropriate fields to update header; date, time and location information; contact information and general description of your event.",-2,"1484.pdf","application/pdf",496687,"2018-07-31 18:14:45","2018-07-31 18:11:51","2018-10-17 17:54:10",NULL,622,"1484_thumb.png","image/png",30149,"2018-07-31 18:14:46",0,NULL,NULL,NULL,NULL
1485,6,"Never Quit Meeting Flyer","Use this flyer when advertising a specific event – whether it be a union town hall, a stewards meeting or a summer BBQ. Use the appropriate fields to update header; date, time and location information; contact information and general description of your event.",1,"1485.pdf","application/pdf",536211,"2019-10-07 21:55:10","2018-07-31 19:18:11","2019-10-07 21:55:11",NULL,513,"1485_thumb.png","image/png",31866,"2019-10-07 21:55:11",0,NULL,NULL,NULL,NULL
1486,6,"Never Quit Meeting Flyer","Use this flyer when advertising a specific event – whether it be a union town hall, a stewards meeting or a summer BBQ. Use the appropriate fields to update header; date, time and location information; contact information and general description of your event.",-2,"1486.pdf","application/pdf",496688,"2018-07-31 21:29:11","2018-07-31 21:25:37","2018-10-17 17:54:32",NULL,622,"1486_thumb.png","image/png",30190,"2018-07-31 21:29:12",0,NULL,NULL,NULL,NULL
1487,6,"Never Quit Meeting Flyer","Use this flyer when advertising a specific event – whether it be a union town hall, a stewards meeting or a summer BBQ. Use the appropriate fields to update header; date, time and location information; contact information and general description of your event.",-2,"1487.pdf","application/pdf",497064,"2018-08-02 18:46:38","2018-07-31 21:25:38","2018-10-17 17:54:18",NULL,622,"1487_thumb.png","image/png",30640,"2018-08-02 18:46:39",0,NULL,NULL,NULL,NULL
1488,6,"Never Quit Meeting Flyer","Use this flyer when advertising a specific event – whether it be a union town hall, a stewards meeting or a summer BBQ. Use the appropriate fields to update header; date, time and location information; contact information and general description of your event.",1,"1488.pdf","application/pdf",496004,"2018-08-01 02:19:25","2018-08-01 02:19:22","2018-08-01 02:19:26",NULL,471,"1488_thumb.png","image/png",24071,"2018-08-01 02:19:26",0,NULL,NULL,NULL,NULL
1489,11,"General Announcement","Similar to the ""Never Quit Meeting Flyer"" — use this template to announce an event or a recent contract victory within your affiliate. Please make sure to incorporate a high-resolution photo that will work well with the space provided.
 ",1,"1489.pdf","application/pdf",341277,"2018-08-01 11:40:37","2018-08-01 11:40:34","2018-08-01 11:40:38",NULL,16,"1489_thumb.png","image/png",18784,"2018-08-01 11:40:38",0,NULL,NULL,NULL,NULL
1490,11,"General Announcement","Similar to the ""Never Quit Meeting Flyer"" — use this template to announce an event or a recent contract victory within your affiliate. Please make sure to incorporate a high-resolution photo that will work well with the space provided.
 ",1,"1490.pdf","application/pdf",589655,"2019-06-19 14:14:53","2018-08-01 16:27:34","2019-06-19 14:14:54",NULL,239,"1490_thumb.png","image/png",59975,"2019-06-19 14:14:54",0,NULL,NULL,NULL,NULL
1491,6,"Never Quit Meeting Flyer","Use this flyer when advertising a specific event – whether it be a union town hall, a stewards meeting or a summer BBQ. Use the appropriate fields to update header; date, time and location information; contact information and general description of your event.",1,"1491.pdf","application/pdf",535263,"2018-08-02 22:08:48","2018-08-01 17:54:50","2018-08-02 22:08:49",NULL,633,"1491_thumb.png","image/png",32422,"2018-08-02 22:08:49",0,NULL,NULL,NULL,NULL
1492,6,"Never Quit Meeting Flyer","Use this flyer when advertising a specific event – whether it be a union town hall, a stewards meeting or a summer BBQ. Use the appropriate fields to update header; date, time and location information; contact information and general description of your event.",1,"1492.pdf","application/pdf",496355,"2018-08-01 18:26:43","2018-08-01 18:23:25","2018-08-01 18:26:44",NULL,607,"1492_thumb.png","image/png",23279,"2018-08-01 18:26:44",0,NULL,NULL,NULL,NULL
1493,6,"Never Quit Meeting Flyer","Use this flyer when advertising a specific event – whether it be a union town hall, a stewards meeting or a summer BBQ. Use the appropriate fields to update header; date, time and location information; contact information and general description of your event.",1,"1493.pdf","application/pdf",519263,"2018-08-08 20:59:59","2018-08-01 18:26:47","2018-08-08 21:00:01",NULL,607,"1493_thumb.png","image/png",26651,"2018-08-08 21:00:01",0,NULL,NULL,NULL,NULL
1494,6,"Never Quit Meeting Flyer","Use this flyer when advertising a specific event – whether it be a union town hall, a stewards meeting or a summer BBQ. Use the appropriate fields to update header; date, time and location information; contact information and general description of your event.",1,"1494.pdf","application/pdf",496240,"2018-10-03 17:44:04","2018-08-01 18:26:48","2018-10-03 17:44:05",NULL,607,"1494_thumb.png","image/png",23953,"2018-10-03 17:44:05",0,NULL,NULL,NULL,NULL
